has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeidnaeav3z7dvxbujmgb5qzyhizvd2rtq5zx6m4fkyeqo3mfw4ylde.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeia6vtmcuzhbadwtlawvzomzrmaup7waj6blp3aern7b7uzp47ahka.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmVgA399SCdD4JTn1Lmw7FXj5pCSfGdR5jLyfoKY1JfwMz,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmQQPoe3SR4ir9ip9wtxBZYosAPXqef78PW2cYJapH9uaf,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cf-ipfs.com/ipfs/QmVAGSRrApNLHHqcfaTt6fXdbuCnBKpVaCqPdHokdTcdGR,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeidfldi3zkd4zvmke2knacyj52o3f7jvxvhkn47onbxsgibchnw54y.ipfs.cf-ipfs.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeicylf62xjvdlm2uzzujmavg55lahfgipam5esux6vagziwdpkexru.ipfs.cf-ipfs.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cf-ipfs.com/ipfs/QmUHXjUZPeYgER8J2GKeNx6mWqVuyeTeFwMUxcNAbGLp1A,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cf-ipfs.com/ipfs/QmTstitFnXEyADkFqSZdbArgTg5PmxJgHJDYTum4NYQtpM,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeicsjneoh45g2tx57l5lnxjxtpqhmattecxpbrgfjaaobizpedtcjy.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeia2wcnix2t2al4phc35hov2rxhyizuhroughlq63c7qr5i3kivmoq.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmQ8qVtW5fBZvmPQqoKQuZaAK42nzgn7XBr4VX4zGZxAGK,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeihpuetekrglq3qtfvh2emz424x3vxqdrbl5pgpz5osp2jgqyfmjca.ipfs.cf-ipfs.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cf-ipfs.com/ipfs/QmeU4frbdDXnmC4KNWnNFJUZHiWx97uXzfrBe2tZ7jCrxX,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeihswiwzjygla4d5yupchteezg5enqy4npdrovg3sjbjuf7p64nbpa.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/Qmeg2xHQWdyfjcKSr3MXdp3P2KVd1VyngBKi5eji3FRZyh,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeihdk4n474l2aggbq6gvw2bwltjkltxna3mahq5l3kxo3qz6vrtlem.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/Qmde6J8rM9TTvbgt6Vkj7E6HutKRVkCLy767dzsvorGrDY,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmcbKGtK1VE41t4eyz9qKLBFQT2HLKh8GaGcKNB4nmJNSF,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeigtyvnkgngnkiciknqwtvcvgdhkcunpzjfnt4m7eg6krh6qwhv26q.ipfs.cf-ipfs.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeigd7xd42bqw4kgzadl3ttdwgv7xauykcpn6nkpm3pspitbfkj3key.ipfs.cf-ipfs.com/WeTransferFile.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://cf-ipfs.com/ipfs/QmbXiexoqB567wgqs41AHDhzRAaV74wkzh1HXWLxjDKTws/WeTransferFile.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeif263mizfzroy53si3dt7jafhzmwf33bx27v4qx7biqfknpfkiuvy.ipfs.cf-ipfs.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmavUrS2HYB2CtMAX9MYZjYc1KgaHcYSEkFfgyJqX16WaR,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeihswiwzjygla4d5yupchteezg5enqy4npdrovg3sjbjuf7p64nbpa.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeihpuetekrglq3qtfvh2emz424x3vxqdrbl5pgpz5osp2jgqyfmjca.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeihdk4n474l2aggbq6gvw2bwltjkltxna3mahq5l3kxo3qz6vrtlem.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeigtyvnkgngnkiciknqwtvcvgdhkcunpzjfnt4m7eg6krh6qwhv26q.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeifhempo7atxwxdhdr7iyaiehwgrol3my6wdn6iadzzr6nexxnaayq.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeifbvlfd5ipypkky3urplg7fsnvzrdpurg2l72j7ugl23ejxp33zxy.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeif263mizfzroy53si3dt7jafhzmwf33bx27v4qx7biqfknpfkiuvy.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeiefgs2sfr57n4yzagae5wpifstgbnmu76gzocjrsqwwkpmlooeyvi.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeidnaeav3z7dvxbujmgb5qzyhizvd2rtq5zx6m4fkyeqo3mfw4ylde.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeidj3smq2gbtq5dtpvjheq7oosxd7akjyg7lyhdqzfs4r7y3vridne.ipfs.cf-ipfs.com,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeidfldi3zkd4zvmke2knacyj52o3f7jvxvhkn47onbxsgibchnw54y.ipfs.cf-ipfs.com,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeicylf62xjvdlm2uzzujmavg55lahfgipam5esux6vagziwdpkexru.ipfs.cf-ipfs.com,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeicsjneoh45g2tx57l5lnxjxtpqhmattecxpbrgfjaaobizpedtcjy.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeic5sqmfct5uiynuhla7tpai4symjdtcn6j75mtpculrjkenqffoce.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeia6vtmcuzhbadwtlawvzomzrmaup7waj6blp3aern7b7uzp47ahka.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeia3nzj2dz4knmettflujgdkw25xpbuu7k4darbjmiiynwvzgaqv4e.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeia2wcnix2t2al4phc35hov2rxhyizuhroughlq63c7qr5i3kivmoq.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreihvl2kwilfbftgattc42ioquyzbfvbqjusri7tvyfcqun2ibweomy.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreihr3dzg53supvw54oyyyeadgtqn4dqzxgthab7r7aeyplw5zo3hx4.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreihpbhwtk4ypx23uh25dlfxsv4ujcldc5jrsl32ep3n2gt5pkchdg4.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreifaq4ynmd2y3rn337vi5kwt5dx54sw5bybidkfgbdaeo3vxowiriu.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreiersnagxugjawyxaosk44gycg4hzs72b23xeckdeyd2y44atvgtwm.ipfs.cf-ipfs.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafkreie5fw32yqql7igkdxxejpdqmuduryhtkjyemi5m2fjqbbivp5bxqu.ipfs.cf-ipfs.com,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafkreiclmypfdu6axexdl5ft5kkamy7ssbpdvkagcpkito3e3jpo4yi2ey.ipfs.cf-ipfs.com,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,5,3,36,1,1,0,1045,1,1,0,9,0,0,1,0,0,0,5,0,0,0,0,7,0,https://ususnn.top/go/TrackConfirmAction,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,5,3,36,1,1,0,1045,1,1,0,9,0,0,1,0,0,0,5,0,0,0,0,7,0,https://us2048.top/go/TrackConfirmAction/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,5,3,36,1,1,0,1045,1,1,0,9,0,0,1,0,0,0,5,0,0,0,0,7,0,https://pormax.top/go/TrackConfirmAction/,1
1,1,1,0,0,1,1,1,0,0,0,2,1,0,0,0,0,0,3,0,7,80,0,1,0,266,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,1,0,https://pub-46232a0f79c94d948ba97ee030a65e78.r2.dev/trade.html,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://worker-update-dreampackage-0f1a.purzavalmo.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://logn-maile-4743.whit8095432.workers.dev/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://hello-world-late-shadow-8085.fimlavirka.workers.dev/,1
1,1,1,0,0,1,1,1,0,0,0,3,3,0,0,3,0,0,3,1,9,16,0,0,0,392,1,4,2,30,0,0,1,0,0,0,2,1,0,0,0,6,0,https://hopeful-pare-3a8880.netlify.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://long-topaz-girdle.glitch.me/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,5,15,0,0,0,45,0,0,1,4,0,0,0,0,1,0,4,0,0,0,0,0,0,https://wine-house.tokyo/urgent/grace-domain.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-38973e520e09439a9b296942a640ec4c.r2.dev/scrap.html,1
1,1,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,2,23,0,0,0,187,0,0,1,12,0,0,0,0,0,1,2,0,0,0,0,1,0,https://cdyli.pages.dev/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://sbcglobalnet-100308-103354.weeblysite.com/,1
1,1,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,19,1,2,1,18,0,0,0,357,0,3,2,2,0,0,1,0,0,1,0,0,0,0,0,0,4,https://competent-franklin-c73842.netlify.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-9d36a27d37e14fb29bc3e0d831f1ea68.r2.dev/web.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-19aef3578e184a8d8ac4ae64f6cb709b.r2.dev/ovva-serverdata.html,1
1,1,1,0,0,1,1,1,0,0,0,4,2,0,4,7,0,0,1,1,2,13,1,0,0,588,1,11,0,32,0,0,0,0,0,0,10,0,0,0,0,27,0,https://kassynaver.pages.dev/,1
1,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,2,3,9,6,0,1,0,262,0,2,1,9,0,0,1,0,0,0,2,0,0,0,0,5,0,http://amenable-tidy-rattlesnake.glitch.me/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://nanoappalibabadetails.khaliah.workers.dev/?bbre=NhRpVLJeoAdKibOkGYHmwWrxPB,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/labanque-postaleauth/accueil/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://roundcube-hostsecured.pages.dev/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://cpanelroundcube.vercel.app/panel.html/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://system-106039.weeblysite.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://fr-martesdeu.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://fr-martesdeu.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://fr-marteskatr.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://fr-marteskatr.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://hebcdaseoli.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://hebcdaseoli.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://jengerdragri.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://jengerdragri.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://jenrrsgedine.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,89,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://jenrrsgedine.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,https://tele2auth.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,https://tele2auth.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,27,0,0,0,141,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTsRoQEE6ONv0Erg2v1LrUP6bNggX0mWPOttAVK42h3Mue4GbDKEuJpKLB4uJi0tAuZtrbNxEko8w1b/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,185,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://bdbweussercancel.webcindario.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/ZA4VG3CD0LsIO,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,https://att-102975.weeblysite.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vSHzVClWKnbe3x47qH71zSScm4pxhlDYQXF-kO10_ngSBHrpvepEG-D10U6d4sU8GFFD1CSs8x0PVDY/pub?start=true&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vRJy8BNxtECQgI0PtK3zQi4pXiTQzQhl5FM-DCbAaatyE2kDDaq1uvdfGRHL5PHzdokrrihA65VoauI/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,151,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vQnk43aPlxztz1IekU1ihboA2_MtWMaj_tfTMkRUWKO6Dsk8DvR5gkF-HVQmvjByMnSRLzLs_VaFnE5/pub?start=true&amp;loop=true&amp;delayms=1000&amp;slide=id.p,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,451,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://hello-world-billowing-hill-f31b.yimlifegno.workers.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,27,1,0,0,193,0,1,5,6,0,0,0,0,0,0,3,0,0,1,2,1,0,https://stats.sender.net/link_click/K2GMVtNn6a_Hd1Y6/257336fe2f764ef9ace8c795d505ce13,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/aDmSJwQnrX0TK,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,13,0,0,0,59,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,https://new.express.adobe.com/webpage/PhJqiuzBpyCG0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://virtualruralweb.hstn.me/?i=1,1
1,1,0,0,1,1,0,1,1,0,0,7,0,0,0,37,0,0,15,23,14,153,1,1,1,7334,0,6,1,22,0,1,1,1,1,1,5,0,0,0,0,7,0,https://t.co/U0X2CscWLV,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,14,4,0,1,0,0,570,0,1,1,24,1,0,0,0,0,0,7,0,0,0,0,2,0,https://prplfork.com/staging/sbb-ch/SBBCFF/fe8700571f22b3e3a/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,56,1,0,0,259,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,https://cjcamfu72.ukit.me/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,27,0,0,0,111,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,https://1BO0E.trk.elasticemail.com/tracking/click?d=5bvn64-jTpCGStieII5Ns4-gothPi1Dj0MCbbQLA9KWnc0uFjIYkdlpLiM-2eDTFMcq4FX9-TtLubACTyIMSJ74mVkrNu81R4b7qro0ZbVaZIdxzy0mxU1PRNqLuh5-20awVChzCmS1VwJl-REQxFDHe3QfEuRh130GQifS-KlF70,1
